cell_i,cell_j,feature,p_value,is_stdev
Amygdala,L5FS,idrest_mean_intermediate_accommodation_stim_75,1.0,False
Amygdala,L5FS,idrest_second_last_accommodation_stim_250,1.0,False
Amygdala,L5FS,idrest_second_steady_state_accommodation_stim_150,1.0,False
Amygdala,L5FS,idrest_mean_last_accommodation_stim_50,1.0,False
Amygdala,L5FS,apwaveform_second_AP_amplitude_stim_60,1.0,False
Amygdala,L5FS,iv_second_steady_state_value_stim_-120,1.0,False
Amygdala,L5FS,idrest_second_initial_accommodation_stim_200,1.0,False
Amygdala,L5FS,idrest_first_AP_amplitude_stim_75,1.0,False
Amygdala,L5FS,idrest_peak_frequency_stim_250,1.0,False
Amygdala,L5FS,idthres_peak_frequency_stim_126,1.0,False
Amygdala,L5FS,idthres_mean_min_AHP_voltage_stim_106,1.0,False
Amygdala,L5FS,iv_second_Tau_decay_stim_-120,1.0,False
Amygdala,L5FS,apwaveform_vHold_stim_140,1.0,False
Amygdala,L5FS,apwaveform_mean_AHP_rise_m_stim_60,1.0,False
Amygdala,L5FS,iv_second_input_resistance_from_steady_state_stim_-40,1.0,False
Amygdala,L5FS,idrest_first_peak_voltage_stim_75,1.0,False
Amygdala,L5FS,sahp_second_sAHP_maxV_stim_150,1.0,False
Amygdala,L5FS,iv_second_Tau_rise_stim_-40,1.0,False
Amygdala,L5FS,idrest_second_ISI_CV_stim_250,1.0,False
Amygdala,L5FS,apwaveform_mean_time_to_AP_peak_stim_60,1.0,False
Amygdala,L5FS,idrest_second_steady_state_accommodation_stim_75,1.0,False
Amygdala,L5FS,idthres_mean_AP_begin_voltage_stim_122,1.0,False
Amygdala,L5FS,idrest_first_AP_amplitude_stim_50,1.0,False
Amygdala,L5FS,idrest_second_AP_begin_voltage_stim_125,1.0,False
Amygdala,L5FS,idrest_first_min_AHP_voltage_stim_75,1.0,False
Amygdala,L5FS,sahp_second_sAHP_max_stim_200,1.0,False
Amygdala,L5FS,hyperdepol_mean_AP_begin_voltage_stim_-160,1.0,False
Amygdala,L5FS,idthres_first_AP_begin_voltage_stim_110,1.0,False
Amygdala,L5FS,idrest_second_ISI_CV_stim_100,1.0,False
Amygdala,L5FS,idrest_second_adaptation_index_stim_275,1.0,False
Amygdala,L5FS,idrest_second_intermediate_accommodation_stim_250,1.0,False
Amygdala,L5FS,iv_second_Tau_rise_stim_-120,1.0,False
Amygdala,L5FS,idrest_second_steady_state_accommodation_stim_300,1.0,False
Amygdala,L5FS,idrest_second_ISI_CV_stim_150,1.0,False
Amygdala,L5FS,idrest_second_steady_state_accommodation_stim_275,1.0,False
Amygdala,L5FS,apwaveform_mean_AP_begin_voltage_stim_60,1.0,False
Amygdala,L5FS,idrest_second_last_accommodation_stim_175,1.0,False
Amygdala,L5FS,iv_second_input_resistance_from_steady_state_stim_-80,1.0,False
Amygdala,L5FS,apwaveform_mean_AHP_duration_stim_60,1.0,False
Amygdala,L5FS,idrest_mean_adaptation_index_stim_50,1.0,False
Amygdala,L5FS,sahp_second_sAHP_max_time_stim_150,1.0,False
Amygdala,L5FS,idrest_mean_ISI_CV_stim_75,1.0,False
Amygdala,L5FS,idrest_second_initial_accommodation_stim_125,1.0,False
Amygdala,L5FS,idrest_mean_peak_voltage_stim_50,1.0,False
Amygdala,L5FS,idrest_first_min_AHP_voltage_stim_50,1.0,False
Amygdala,L5FS,sahp_second_sAHP_steady_state_stim_200,1.0,False
Amygdala,L5FS,idthres_mean_AP_begin_voltage_stim_114,1.0,False
Amygdala,L5FS,idrest_second_initial_accommodation_stim_250,1.0,False
Amygdala,L5FS,idrest_second_initial_accommodation_stim_100,1.0,False
Amygdala,L5FS,sahp_second_sAHP_maxV_stim_200,1.0,False
Amygdala,L5FS,apwaveform_second_AP_half_width_stim_60,1.0,False
Amygdala,L5FS,dehyperpol_peak_frequency_stim_-40,1.0,False
Amygdala,L5FS,iv_second_Tau_decay_stim_-80,1.0,False
Amygdala,L5FS,idrest_first_ISI_values_stim_75,1.0,False
Amygdala,L5FS,apwaveform_second_peak_voltage_stim_60,1.0,False
Amygdala,L5FS,hyperdepol_first_AP_begin_voltage_stim_-120,1.0,False
Amygdala,L5FS,idrest_second_last_accommodation_stim_200,1.0,False
Amygdala,L5FS,iv_second_input_resistance_from_peak_stim_-80,1.0,False
Amygdala,L5FS,idrest_second_adaptation_index_stim_100,1.0,False
Amygdala,L5FS,sahp_second_sAHP_max_stim_250,1.0,False
Amygdala,L5FS,sahp_second_sAHP_maxV_stim_300,1.0,False
Amygdala,L5FS,apwaveform_mean_AP_width_stim_60,1.0,False
Amygdala,L5FS,sahp_second_sAHP_steady_state_stim_150,1.0,False
Amygdala,L5FS,idrest_second_last_accommodation_stim_225,1.0,False
Amygdala,L5FS,idrest_mean_AP_begin_voltage_stim_50,1.0,False
Amygdala,L5FS,idrest_second_peak_voltage_stim_75,1.0,False
Amygdala,L5FS,apwaveform_first_time_to_AP_peak_stim_60,1.0,False
Amygdala,L5FS,sahp_second_sAHP_maxV_stim_250,1.0,False
Amygdala,L5FS,idrest_second_adaptation_index_stim_175,1.0,False
Amygdala,L5FS,idrest_second_ISI_values_stim_50,1.0,False
Amygdala,L5FS,sahp_second_sAHP_steady_state_stim_250,1.0,False
Amygdala,L5FS,idrest_mean_AP_begin_voltage_stim_75,1.0,False
Amygdala,L5FS,idthres_first_min_AHP_voltage_stim_106,1.0,False
Amygdala,L5FS,idrest_mean_AP_begin_voltage_stim_300,1.0,False
Amygdala,L5FS,apwaveform_second_min_AHP_voltage_stim_60,1.0,False
Amygdala,L5FS,idthres_peak_frequency_stim_122,1.0,False
Amygdala,L5FS,idrest_mean_intermediate_accommodation_stim_50,1.0,False
Amygdala,L5FS,idrest_first_min_AHP_voltage_stim_100,1.0,False
Amygdala,L5FS,idrest_second_intermediate_accommodation_stim_75,1.0,False
Amygdala,L5FS,idrest_peak_frequency_stim_200,1.0,False
Amygdala,L5FS,idthres_second_AP_begin_voltage_stim_118,1.0,False
Amygdala,L5FS,idrest_first_steady_state_accommodation_stim_75,1.0,False
Amygdala,L5FS,idrest_first_steady_state_accommodation_stim_50,1.0,False
Amygdala,L5FS,idrest_second_adaptation_index_stim_125,1.0,False
Amygdala,L5FS,apwaveform_first_peak_voltage_stim_60,1.0,False
Amygdala,L5FS,idrest_second_steady_state_accommodation_stim_125,1.0,False
Amygdala,L5FS,idrest_second_last_accommodation_stim_125,1.0,False
Amygdala,L5FS,idrest_mean_adaptation_index_stim_75,1.0,False
Amygdala,L5FS,hyperdepol_first_min_AHP_voltage_stim_-160,1.0,False
Amygdala,L5FS,iv_second_peak_value_stim_-40,1.0,False
Amygdala,L5FS,idrest_second_last_accommodation_stim_100,1.0,False
Amygdala,L5FS,idrest_second_adaptation_index_stim_150,1.0,False
Amygdala,L5FS,apwaveform_mean_AP_fall_time_stim_60,1.0,False
Amygdala,L5FS,idrest_second_AP_begin_voltage_stim_75,1.0,False
Amygdala,L5FS,idrest_second_min_AHP_voltage_stim_75,1.0,False
Amygdala,L5FS,sahp_second_sAHP_max_stim_150,1.0,False
Amygdala,L5FS,iv_second_input_resistance_from_peak_stim_-40,1.0,False
Amygdala,L5FS,idrest_second_ISI_CV_stim_225,1.0,False
Amygdala,L5FS,iv_second_peak_value_stim_-80,1.0,False
Amygdala,L5FS,idrest_second_adaptation_index_stim_200,1.0,False
Amygdala,L5FS,idrest_second_adaptation_index_stim_300,1.0,False
Amygdala,L5FS,apwaveform_second_ISI_values_stim_60,1.0,False
Amygdala,L5FS,idrest_second_last_accommodation_stim_50,1.0,False
Amygdala,L5FS,idthres_second_AP_begin_voltage_stim_-126,1.0,False
Amygdala,L5FS,iv_second_steady_state_value_stim_-40,1.0,False
Amygdala,L5FS,idrest_first_AP_begin_voltage_stim_100,1.0,False
Amygdala,L5FS,idthres_second_AP_begin_voltage_stim_122,1.0,False
Amygdala,L5IN,apwaveform_second_AP_half_width_stim_180,0.4795001221869535,False
Amygdala,L5IN,apwaveform_first_AP_width_stim_140,0.4795001221869535,False
Amygdala,L5IN,iv_first_input_resistance_from_peak_stim_-120,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_first_AHP_duration_stim_-160,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_second_AP_rise_time_stim_-120,0.4795001221869535,False
Amygdala,L5IN,sahp_mean_AHP_duration_stim_150,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_first_ISI_values_stim_-160,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_min_AHP_voltage_stim_150,0.4795001221869535,False
Amygdala,L5IN,hyperdepol_mean_AP_rise_time_stim_-160,0.4795001221869535,False
Amygdala,L5IN,iv_mean_Tau_decay_stim_-40,0.4795001221869535,False
Amygdala,L5IN,idthres_mean_AP_begin_voltage_stim_102,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_mean_peak_voltage_stim_-160,0.4795001221869535,False
Amygdala,L5IN,idrest_first_last_accommodation_stim_125,0.4795001221869535,False
Amygdala,L5IN,apwaveform_second_time_to_AP_peak_stim_140,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_ISI_values_stim_275,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_peak_voltage_stim_250,0.4795001221869535,False
Amygdala,L5IN,apwaveform_mean_peak_voltage_stim_100,0.4795001221869535,False
Amygdala,L5IN,apwaveform_second_AP_fall_time_stim_140,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_mean_min_AHP_voltage_stim_-40,0.4795001221869535,False
Amygdala,L5IN,idrest_first_ISI_values_stim_200,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_first_time_to_AP_peak_stim_-40,0.4795001221869535,False
Amygdala,L5IN,apwaveform_second_AHP_rise_m_stim_140,0.4795001221869535,False
Amygdala,L5IN,sahp_first_AP_width_stim_250,0.4795001221869535,False
Amygdala,L5IN,sahp_first_sAHP_recovery_tau_stim_250,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_AP_begin_voltage_stim_125,0.4795001221869535,False
Amygdala,L5IN,apwaveform_mean_min_AHP_voltage_stim_140,0.4795001221869535,False
Amygdala,L5IN,sahp_mean_AP_begin_voltage_stim_200,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_first_AP_rise_time_stim_-120,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_peak_voltage_stim_175,0.4795001221869535,False
Amygdala,L5IN,apwaveform_vHold_stim_60,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_ISI_CV_stim_250,0.4795001221869535,False
Amygdala,L5IN,idrest_first_initial_accommodation_stim_150,0.4795001221869535,False
Amygdala,L5IN,apwaveform_second_min_AHP_voltage_stim_220,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_intermediate_accommodation_stim_300,0.4795001221869535,False
Amygdala,L5IN,sahp_first_min_AHP_voltage_stim_150,0.4795001221869535,False
Amygdala,L5IN,idrest_max_AP_frequency,0.4795001221869535,False
Amygdala,L5IN,hyperdepol_mean_AP_width_stim_-120,0.4795001221869535,False
Amygdala,L5IN,idthres_second_peak_voltage_stim_118,0.4795001221869535,False
Amygdala,L5IN,idthres_mean_peak_voltage_stim_114,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_mean_time_to_AP_peak_stim_-40,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_mean_peak_voltage_stim_-120,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_first_ISI_values_stim_-40,0.4795001221869535,False
Amygdala,L5IN,apwaveform_mean_peak_voltage_stim_140,0.4795001221869535,False
Amygdala,L5IN,sahp_first_sAHP_maxV_stim_150,0.4795001221869535,False
Amygdala,L5IN,iv_mean_input_resistance_from_peak_stim_-120,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_steady_state_accommodation_stim_225,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_first_peak_voltage_stim_-160,0.4795001221869535,False
Amygdala,L5IN,idrest_min_AP_frequency,0.4795001221869535,False
Amygdala,L5IN,idrest_first_AP_begin_voltage_stim_225,0.4795001221869535,False
Amygdala,L5IN,apwaveform_mean_AP_amplitude_stim_220,0.4795001221869535,False
Amygdala,L5IN,idthres_second_min_AHP_voltage_stim_126,0.4795001221869535,False
Amygdala,L5IN,sahp_mean_sAHP_max_stim_300,0.4795001221869535,False
Amygdala,L5IN,idrest_first_last_accommodation_stim_225,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_second_AP_rise_time_stim_-80,0.4795001221869535,False
Amygdala,L5IN,sahp_first_AP_fall_time_stim_150,0.4795001221869535,False
Amygdala,L5IN,apwaveform_mean_AP_begin_voltage_stim_220,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_AP_begin_voltage_stim_250,0.4795001221869535,False
Amygdala,L5IN,sahp_second_AP_amplitude_stim_200,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_ISI_CV_stim_200,0.4795001221869535,False
Amygdala,L5IN,apwaveform_second_AHP_fall_tau_stim_220,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_initial_accommodation_stim_300,0.4795001221869535,False
Amygdala,L5IN,idrest_second_AP_amplitude_stim_225,0.4795001221869535,False
Amygdala,L5IN,apwaveform_vHold_stim_100,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_last_accommodation_stim_200,0.4795001221869535,False
Amygdala,L5IN,sahp_mean_ISI_values_stim_250,0.4795001221869535,False
Amygdala,L5IN,sahp_first_AP_begin_voltage_stim_200,0.4795001221869535,False
Amygdala,L5IN,idthres_first_AP_amplitude_stim_114,0.4795001221869535,False
Amygdala,L5IN,apwaveform_second_peak_voltage_stim_140,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_mean_ISI_values_stim_-40,0.4795001221869535,False
Amygdala,L5IN,sahp_first_min_AHP_voltage_stim_300,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_min_AHP_voltage_stim_300,0.4795001221869535,False
Amygdala,L5IN,sahp_first_AHP_duration_stim_300,0.4795001221869535,False
Amygdala,L5IN,sahp_first_sAHP_max_stim_300,0.4795001221869535,False
Amygdala,L5IN,idrest_first_last_accommodation_stim_300,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_first_AHP_duration_stim_-120,0.4795001221869535,False
Amygdala,L5IN,idthres_frequency_vs_I_m,0.4795001221869535,False
Amygdala,L5IN,idrest_first_adaptation_index_stim_250,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_mean_AP_rise_time_stim_-40,0.4795001221869535,False
Amygdala,L5IN,apwaveform_second_AHP_rise_m_stim_220,0.4795001221869535,False
Amygdala,L5IN,hyperdepol_peak_frequency_stim_-120,0.4795001221869535,False
Amygdala,L5IN,hyperdepol_first_time_to_AP_peak_stim_-80,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_intermediate_accommodation_stim_275,0.4795001221869535,False
Amygdala,L5IN,hyperdepol_first_AP_amplitude_stim_-160,0.4795001221869535,False
Amygdala,L5IN,sahp_first_AP_fall_time_stim_200,0.4795001221869535,False
Amygdala,L5IN,idthres_first_min_AHP_voltage_stim_118,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_second_time_to_AP_peak_stim_-40,0.4795001221869535,False
Amygdala,L5IN,idthres_vHold_stim_118,0.4795001221869535,False
Amygdala,L5IN,idrest_second_AP_amplitude_stim_300,0.4795001221869535,False
Amygdala,L5IN,apwaveform_first_peak_voltage_stim_140,0.4795001221869535,False
Amygdala,L5IN,apwaveform_mean_AP_width_stim_140,0.4795001221869535,False
Amygdala,L5IN,idthres_mean_peak_voltage_stim_106,0.4795001221869535,False
Amygdala,L5IN,hyperdepol_first_AP_amplitude_stim_-120,0.4795001221869535,False
Amygdala,L5IN,apwaveform_second_AP_begin_voltage_stim_140,0.4795001221869535,False
Amygdala,L5IN,apwaveform_second_AP_amplitude_stim_180,0.4795001221869535,False
Amygdala,L5IN,apwaveform_first_ISI_values_stim_180,0.4795001221869535,False
Amygdala,L5IN,sahp_mean_AP_rise_time_stim_300,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_adaptation_index_stim_275,0.4795001221869535,False
Amygdala,L5IN,hyperdepol_first_AP_fall_time_stim_-80,0.4795001221869535,False
Amygdala,L5IN,sahp_mean_min_AHP_voltage_stim_300,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_AP_begin_voltage_stim_150,0.4795001221869535,False
Amygdala,L5IN,idrest_first_AP_amplitude_stim_200,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_peak_voltage_stim_150,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_peak_voltage_stim_225,0.4795001221869535,False
Amygdala,L5IN,idthres_mean_peak_voltage_stim_118,0.4795001221869535,False
Amygdala,L5IN,sahp_mean_ISI_values_stim_300,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_mean_peak_voltage_stim_-80,0.4795001221869535,False
Amygdala,L5IN,apwaveform_mean_AP_width_stim_220,0.4795001221869535,False
Amygdala,L5IN,idrest_first_adaptation_index_stim_275,0.4795001221869535,False
Amygdala,L5IN,sahp_mean_ISI_values_stim_200,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_peak_voltage_stim_200,0.4795001221869535,False
Amygdala,L5IN,hyperdepol_first_AP_width_stim_-120,0.4795001221869535,False
Amygdala,L5IN,apwaveform_second_AHP_rise_m_stim_180,0.4795001221869535,False
Amygdala,L5IN,idrest_first_min_AHP_voltage_stim_225,0.4795001221869535,False
Amygdala,L5IN,apwaveform_first_AP_width_stim_220,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_last_accommodation_stim_225,0.4795001221869535,False
Amygdala,L5IN,sahp_mean_sAHP_max_time_stim_250,0.4795001221869535,False
Amygdala,L5IN,idrest_first_initial_accommodation_stim_200,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_first_min_AHP_voltage_stim_-80,0.4795001221869535,False
Amygdala,L5IN,apwaveform_mean_AP_amplitude_stim_180,0.4795001221869535,False
Amygdala,L5IN,sahp_first_AP_half_width_stim_150,0.4795001221869535,False
Amygdala,L5IN,idrest_last_accommodation_mean,0.4795001221869535,False
Amygdala,L5IN,idrest_first_ISI_CV_stim_125,0.4795001221869535,False
Amygdala,L5IN,idrest_vHold_stim_225,0.4795001221869535,False
Amygdala,L5IN,iv_mean_Tau_rise_stim_-120,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_second_min_AHP_voltage_stim_-40,0.4795001221869535,False
Amygdala,L5IN,sahp_first_sAHP_max_time_stim_300,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_first_AP_begin_voltage_stim_-80,0.4795001221869535,False
Amygdala,L5IN,idrest_vHold_stim_250,0.4795001221869535,False
Amygdala,L5IN,sahp_first_min_AHP_voltage_stim_200,0.4795001221869535,False
Amygdala,L5IN,sahp_second_time_to_AP_peak_stim_200,0.4795001221869535,False
Amygdala,L5IN,idthres_mean_min_AHP_voltage_stim_118,0.4795001221869535,False
Amygdala,L5IN,sahp_second_AP_width_stim_250,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_first_AP_amplitude_stim_-160,0.4795001221869535,False
Amygdala,L5IN,iv_first_input_resistance_from_steady_state_stim_-120,0.4795001221869535,False
Amygdala,L5IN,hyperdepol_mean_time_to_AP_peak_stim_-120,0.4795001221869535,False
Amygdala,L5IN,sahp_first_sAHP_max_time_stim_250,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_vHold_stim_-80,0.4795001221869535,False
Amygdala,L5IN,idrest_first_peak_voltage_stim_250,0.4795001221869535,False
Amygdala,L5IN,apwaveform_mean_AP_rise_time_stim_140,0.4795001221869535,False
Amygdala,L5IN,idthres_mean_min_AHP_voltage_stim_114,0.4795001221869535,False
Amygdala,L5IN,idthres_second_peak_voltage_stim_122,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_AP_begin_voltage_stim_225,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_initial_accommodation_stim_250,0.4795001221869535,False
Amygdala,L5IN,sahp_mean_AP_amplitude_stim_300,0.4795001221869535,False
Amygdala,L5IN,apwaveform_first_peak_voltage_stim_220,0.4795001221869535,False
Amygdala,L5IN,sahp_first_AP_fall_time_stim_250,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_last_accommodation_stim_300,0.4795001221869535,False
Amygdala,L5IN,iv_mean_max_sag_stim_-80,0.4795001221869535,False
Amygdala,L5IN,idthres_first_AP_begin_voltage_stim_-126,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_ISI_CV_stim_125,0.4795001221869535,False
Amygdala,L5IN,apwaveform_first_AP_width_stim_180,0.4795001221869535,False
Amygdala,L5IN,idrest_first_peak_voltage_stim_150,0.4795001221869535,False
Amygdala,L5IN,idrest_second_AP_begin_voltage_stim_250,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_second_ISI_values_stim_-160,0.4795001221869535,False
Amygdala,L5IN,sahp_first_AP_begin_voltage_stim_250,0.4795001221869535,False
Amygdala,L5IN,sahp_second_AP_fall_time_stim_200,0.4795001221869535,False
Amygdala,L5IN,sahp_mean_sAHP_recovery_tau_stim_200,0.4795001221869535,False
Amygdala,L5IN,idrest_first_steady_state_accommodation_stim_125,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_mean_AP_begin_voltage_stim_-160,0.4795001221869535,False
Amygdala,L5IN,idthres_second_AP_begin_voltage_stim_126,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_second_AP_width_stim_-40,0.4795001221869535,False
Amygdala,L5IN,idthres_mean_AP_begin_voltage_stim_126,0.4795001221869535,False
Amygdala,L5IN,sahp_first_sAHP_steady_state_stim_150,0.4795001221869535,False
Amygdala,L5IN,apwaveform_vHold_stim_220,0.4795001221869535,False
Amygdala,L5IN,idthres_vHold_stim_110,0.4795001221869535,False
Amygdala,L5IN,sahp_first_sAHP_max_stim_200,0.4795001221869535,False
Amygdala,L5IN,sahp_first_AP_amplitude_stim_250,0.4795001221869535,False
Amygdala,L5IN,sahp_first_AP_rise_time_stim_150,0.4795001221869535,False
Amygdala,L5IN,idrest_first_ISI_values_stim_225,0.4795001221869535,False
Amygdala,L5IN,hyperdepol_mean_AP_half_width_stim_-160,0.4795001221869535,False
Amygdala,L5IN,sahp_first_AHP_duration_stim_200,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_second_AP_rise_time_stim_-40,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_last_accommodation_stim_275,0.4795001221869535,False
Amygdala,L5IN,idrest_second_AP_amplitude_stim_275,0.4795001221869535,False
Amygdala,L5IN,apwaveform_mean_AHP_fall_tau_stim_140,0.4795001221869535,False
Amygdala,L5IN,idrest_first_AP_amplitude_stim_225,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_vHold_stim_-120,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_first_min_AHP_voltage_stim_-120,0.4795001221869535,False
Amygdala,L5IN,apwaveform_mean_AHP_duration_stim_220,0.4795001221869535,False
Amygdala,L5IN,sahp_mean_sAHP_maxV_stim_150,0.4795001221869535,False
Amygdala,L5IN,apwaveform_first_AP_begin_voltage_stim_220,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_second_AP_amplitude_stim_-40,0.4795001221869535,False
Amygdala,L5IN,idthres_first_AP_begin_voltage_stim_102,0.4795001221869535,False
Amygdala,L5IN,iv_mean_Tau_decay_stim_-80,0.4795001221869535,False
Amygdala,L5IN,hyperdepol_first_peak_voltage_stim_-160,0.4795001221869535,False
Amygdala,L5IN,idrest_second_AP_begin_voltage_stim_175,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_min_AHP_voltage_stim_275,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_mean_min_AHP_voltage_stim_-120,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_AP_amplitude_stim_200,0.4795001221869535,False
Amygdala,L5IN,idrest_second_peak_voltage_stim_250,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_adaptation_index_stim_300,0.4795001221869535,False
Amygdala,L5IN,idthres_first_min_AHP_voltage_stim_110,0.4795001221869535,False
Amygdala,L5IN,iv_first_steady_state_value_stim_-80,0.4795001221869535,False
Amygdala,L5IN,apwaveform_mean_AHP_duration_stim_180,0.4795001221869535,False
Amygdala,L5IN,sahp_second_AP_width_stim_150,0.4795001221869535,False
Amygdala,L5IN,apwaveform_first_AP_fall_time_stim_180,0.4795001221869535,False
Amygdala,L5IN,sahp_first_sAHP_max_time_stim_150,0.4795001221869535,False
Amygdala,L5IN,sahp_first_sAHP_steady_state_stim_200,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_AP_amplitude_stim_150,0.4795001221869535,False
Amygdala,L5IN,idrest_first_intermediate_accommodation_stim_275,0.4795001221869535,False
Amygdala,L5IN,sahp_first_AHP_duration_stim_250,0.4795001221869535,False
Amygdala,L5IN,apwaveform_second_AP_rise_time_stim_180,0.4795001221869535,False
Amygdala,L5IN,iv_first_max_sag_stim_-120,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_ISI_CV_stim_150,0.4795001221869535,False
Amygdala,L5IN,apwaveform_second_AHP_duration_stim_140,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_AP_begin_voltage_stim_100,0.4795001221869535,False
Amygdala,L5IN,iv_mean_peak_value_stim_-40,0.4795001221869535,False
Amygdala,L5IN,sahp_mean_min_AHP_voltage_stim_150,0.4795001221869535,False
Amygdala,L5IN,apwaveform_first_AP_half_width_stim_180,0.4795001221869535,False
Amygdala,L5IN,idrest_first_AP_amplitude_stim_275,0.4795001221869535,False
Amygdala,L5IN,apwaveform_first_AP_begin_voltage_stim_180,0.4795001221869535,False
Amygdala,L5IN,idrest_second_AP_begin_voltage_stim_275,0.4795001221869535,False
Amygdala,L5IN,sahp_mean_AP_fall_time_stim_250,0.4795001221869535,False
Amygdala,L5IN,sahp_mean_ISI_values_stim_150,0.4795001221869535,False
Amygdala,L5IN,iv_first_peak_value_stim_-40,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_ISI_values_stim_175,0.4795001221869535,False
Amygdala,L5IN,sahp_first_time_to_AP_peak_stim_150,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_intermediate_accommodation_stim_175,0.4795001221869535,False
Amygdala,L5IN,sahp_first_sAHP_recovery_tau_stim_300,0.4795001221869535,False
Amygdala,L5IN,sahp_second_AP_begin_voltage_stim_300,0.4795001221869535,False
Amygdala,L5IN,idrest_second_AP_amplitude_stim_150,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_first_AHP_duration_stim_-80,0.4795001221869535,False
Amygdala,L5IN,apwaveform_first_AP_amplitude_stim_100,0.4795001221869535,False
Amygdala,L5IN,idthres_mean_AP_amplitude_stim_118,0.4795001221869535,False
Amygdala,L5IN,iv_first_Tau_decay_stim_-80,0.4795001221869535,False
Amygdala,L5IN,sahp_first_AP_amplitude_stim_200,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_steady_state_accommodation_stim_300,0.4795001221869535,False
Amygdala,L5IN,idrest_first_ISI_CV_stim_250,0.4795001221869535,False
Amygdala,L5IN,idrest_vHold_stim_300,0.4795001221869535,False
Amygdala,L5IN,hyperdepol_mean_AP_begin_voltage_stim_-40,0.4795001221869535,False
Amygdala,L5IN,idthres_mean_min_AHP_voltage_stim_102,0.4795001221869535,False
Amygdala,L5IN,sahp_second_AP_amplitude_stim_250,0.4795001221869535,False
Amygdala,L5IN,idrest_second_AP_amplitude_stim_175,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_steady_state_accommodation_stim_200,0.4795001221869535,False
Amygdala,L5IN,dehyperpol_mean_AP_half_width_stim_-120,0.4795001221869535,False
Amygdala,L5IN,idrest_mean_steady_state_accommodation_stim_275,0.4795001221869535,False
Amygdala,L5IN,idrest_vHold_stim_200,0.4795001221869535,False
